
2018-11-06,Correr (min),18
2018-11-04,Kettlebell,10
2018-11-04,Bosu - Burpee,8
2018-11-04,Dominada,10
2018-11-04,Correr (min),23
2018-11-01,Kettlebell,10
2018-11-01,Abdominales - Extensión piernas,20
2018-11-01,Bosu - Burpee,10
2018-11-01,Dominada,10
2018-11-01,Correr (min),21
2018-10-30,Abdominales - Extensión piernas,20
2018-10-30,Bosu - Burpee,10
2018-10-30,Dominada,15
2018-10-30,Correr (min),10
2018-10-28,Bosu Lunges,10
2018-10-28,Abdominales - Extensión piernas,20
2018-10-28,Bosu - Burpee,10
2018-10-28,Dominada,10
2018-10-28,Correr (min),20
2018-10-26,Abdominales - Extensión piernas,20
2018-10-26,Kettlebell,10
2018-10-26,Bosu - Burpee,10
2018-10-26,Dominada,10
2018-10-26,Correr (min),20
2018-10-21,Kettlebell,10
2018-10-21,Bosu - Burpee,10
2018-10-21,Dominada,10
2018-10-21,Correr (min),19
2018-10-16,Kettlebell,10
2018-10-16,Bosu - Burpee,4
2018-10-16,Dominada,8
2018-10-16,Correr (min),20
2018-10-15,Kettlebell,10
2018-10-15,Bosu - Burpee,4
2018-10-15,Dominada,8
2018-10-15,Correr (min),12
2018-10-14,Kettlebell,10
2018-10-14,Abdominales - Extensión piernas,20
2018-10-14,Bosu - Burpee,8
2018-10-14,Dominada,10
2018-10-14,Correr (min),20
2018-10-12,Correr (min),30
2018-10-08,Bici (min),60
2018-09-25,Kettlebell,10
2018-09-25,Abdominales - Extensión piernas,20
2018-09-25,Bosu - Burpee,8
2018-09-25,Dominada,10
2018-09-25,Correr (min),21
2018-09-23,Abdominales - Extensión piernas,20
2018-09-23,Bosu - Burpee,8
2018-09-23,Dominada,8
2018-09-23,Correr (min),19
2018-09-20,Abdominales - Extensión piernas,20
2018-09-20,Bosu - Burpee,6
2018-09-20,Dominada,6
2018-09-20,Bosu - Burpee,6
2018-09-20,Dominada,6
2018-09-20,Correr (min),21
2018-09-18,Kettlebell,10
2018-09-18,Bosu - Burpee,8
2018-09-18,Dominada,8
2018-09-18,Bosu - Burpee,8
